,user,komunikacyjne,mieszkanie,rolne,upraw,NNW,firm,OC,zwierzat,inne,na_zycie,grupowe,travel,<5000,<10000,<50000,<100000,+1000000,high,low,+100000
12412,332812008-18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12413,497892012-15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12414,96212001-14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12415,107262001-14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12416,546662014-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12417,135952001-15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12418,150952001-13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12419,265622005-11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12420,590972015-16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12421,357102010-13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12422,16121999-18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12423,356442010-13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12424,149722001-15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12425,502892012-14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12426,310492007-13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12427,4831999-13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12428,310262007-16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12429,217812001-13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12430,149122001-15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12431,1621999-18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12432,507782013-18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12433,291962006-13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12434,541522014-15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12435,303402007-19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12436,202812001-13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12437,677562019-19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12438,218822001-15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12439,592192015-16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12440,216852001-19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12441,174422001-18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12442,674542019-17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12443,123582001-14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12444,202602001-19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12445,28661999-10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12446,303672007-18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12447,97322001-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12448,270322005-11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12449,190932001-11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12450,344242009-17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12451,237042003-19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12452,297142006-16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12453,101612001-18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12454,52981999-15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12455,287572006-17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12456,270602005-11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12457,554712014-16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12458,235912003-16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12459,98992001-19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12460,142132001-13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12461,351542010-19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12462,678852019-19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12463,318562008-18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12464,495832012-15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12465,576252014-10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12466,108592001-16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12467,547202014-15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12468,346382009-15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12469,522832014-14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12470,508062013-18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12471,324092008-13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12472,6651999-12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12473,525692014-17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12474,9391999-19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12475,307082007-13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12476,248692004-12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12477,355862010-11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12478,361082010-19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12479,200912001-11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12480,96832001-18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12481,180502001-12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12482,670822019-18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12483,61501999-19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12484,501162012-18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12485,292462006-15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12486,329232008-14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12487,568512014-18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12488,648742018-19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12489,339922009-18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12490,185592001-13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12491,238862003-15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12492,527542014-14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12493,207152001-16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12494,340302009-17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12495,150992001-19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12496,108592001-14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12497,349692009-15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12498,25181999-15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12499,548462014-16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12500,321472008-11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12501,72451999-09,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12502,138202001-14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12503,211142001-17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12504,117072001-13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12505,211582001-13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12506,112992001-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12507,291632006-07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12508,115022001-14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12509,208532001-15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12510,600692015-15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12511,549632014-13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12512,13691999-12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12513,183882001-16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12514,19531999-12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12515,340602009-11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12516,563382014-10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12517,95972001-13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12518,95792001-19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12519,172202001-15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12520,132292001-16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12521,207202001-13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12522,244612003-19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12523,202282001-09,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12524,117352001-13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12525,286562006-19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12526,6851999-13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12527,314242007-15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12528,58961999-09,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12529,242922003-17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12530,642522017-18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12531,60951999-19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12532,607352016-18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12533,542722014-18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12534,226892002-06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12535,61501999-14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12536,348212009-16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12537,156742001-13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12538,579922014-13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12539,17671999-14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12540,264532005-17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12541,536362014-17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12542,53621999-09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12543,89472000-19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12544,353092010-13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12545,334062008-17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12546,139832001-15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12547,267962005-13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12548,13881999-19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12549,507272013-15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12550,645552018-18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12551,623482016-19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12552,329822008-08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12553,208022001-14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12554,76151999-19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12555,339292009-09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12556,44961999-16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12557,614132016-18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12558,195772001-12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12559,261612005-13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
12560,619742016-19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12561,643192017-18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12562,178872001-18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12563,108222001-18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12564,604332016-18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12565,546942014-11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12566,197932001-17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12567,104212001-17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12568,208562001-18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12569,47721999-15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12570,491302011-10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12571,348052009-10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12572,118432001-17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12573,226662002-13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12574,296292006-18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12575,572352014-17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12576,194932001-18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12577,562862014-14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12578,270812005-15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12579,128992001-13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12580,623982016-18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12581,123982001-14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12582,141012001-14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12583,648662018-18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12584,161162001-06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12585,523232014-17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12586,108662001-14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12587,264172005-19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12588,488782011-13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12589,486802011-18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12590,135232001-12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12591,186242001-09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12592,97722001-12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12593,503992012-17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12594,99652001-12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12595,267632005-13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12596,106492001-14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12597,506142013-15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12598,586832015-15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12599,345742009-18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12600,354522010-09,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12601,171712001-16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12602,58901999-14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12603,593572015-16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12604,323702008-18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12605,568382014-14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
12606,18921999-14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12607,287682006-14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12608,220502001-14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12609,303822007-14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12610,522242014-14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12611,674822019-19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12612,175382001-18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12613,210402001-18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12614,301352007-11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12615,545062014-15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12616,564882014-18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12617,99572001-15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12618,321952008-19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12619,55521999-12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12620,300892007-19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12621,257672004-10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12622,132072001-13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12623,348212009-15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12624,34391999-10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12625,4831999-12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12626,371342011-16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12627,580122014-18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12628,497162012-14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12629,368802011-14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12630,306582007-11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12631,228882002-13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12632,673832019-15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12633,242492003-10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12634,233012002-18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12635,143862001-14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12636,81831999-19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12637,598872015-16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12638,162052001-17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12639,114012001-18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12640,175372001-11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12641,104972001-13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12642,574632014-10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12643,309012007-17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12644,112992001-13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12645,266632005-18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12646,179252001-13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12647,288832006-08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12648,309362007-16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12649,154782001-17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12650,512562013-13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12651,144672001-12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12652,159212001-15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12653,347032009-17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12654,528492014-15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12655,616882016-17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12656,564102014-17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12657,356702010-19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12658,201902001-15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12659,353092010-16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12660,294602006-17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12661,61561999-16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12662,322462008-19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12663,207912001-09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12664,240612003-16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12665,545062014-14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12666,113242001-19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12667,368402011-18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12668,485242011-14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12669,164482001-16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12670,140052001-13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12671,95802001-15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12672,320482008-15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12673,528252014-16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12674,322842008-18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12675,551812014-14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12676,222312001-19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12677,156742001-15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12678,96212001-11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12679,313972007-15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12680,506862013-13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12681,155182001-14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12682,348212009-15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
12683,340472009-09,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
